gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,direction
ASGR2,355,True,True,True,True,4,True,-0.06995459554069486,down
ASH1L,738,True,True,True,True,4,True,-0.21450230906123274,down
ASL,300,True,True,True,True,4,True,0.730836109644396,up
ASMTL,135,True,True,True,True,4,True,-0.467766611070615,down
ASPA,70,True,True,True,True,4,True,-0.9229993339091033,down
ASPH,577,True,True,True,True,4,True,-0.3284857236783691,down
ASPM,67,True,True,True,True,4,True,1.4773272932143766,up
ASPN,288,True,True,True,True,4,True,-0.7691982525671897,down
ASPRV1,386,True,True,True,True,4,True,0.5686064778619401,up
ASTE1,741,True,True,True,True,4,True,-0.2202938054164551,down
ASXL1,6,True,True,True,True,4,True,-0.24432132536764656,down
ATAD3A,652,True,True,True,True,4,True,0.32897903701825537,up
ATAD5,669,True,True,True,True,4,True,-0.06158318784863022,down
ATF4,796,True,True,True,True,4,True,0.14483186598313955,up
ATF6,279,True,True,True,True,4,True,-0.4165339869580367,down
ATF7,662,True,True,True,True,4,True,-0.44359608928118754,down
ATF7IP,764,True,True,True,True,4,True,-0.21986078136092624,down
ATG101,46,True,True,True,True,4,True,0.22288255286511188,up
ATG12,642,True,True,True,True,4,True,-0.3137547017780165,down
ATG14,279,True,True,True,True,4,True,-0.41360956341911775,down
ATG16L1,637,True,True,True,True,4,True,-0.19859412243281147,down
ATG2A,675,True,True,True,True,4,True,0.6818224086745696,up
ATG3,641,True,True,True,True,4,True,0.23624207064528385,up
ATG4A,97,True,True,True,True,4,True,0.3994890456547925,up
ATG4B,289,True,True,True,True,4,True,0.43041283810851927,up
ATG5,196,True,True,True,True,4,True,-0.5272237063577587,down
ATIC,771,True,True,True,True,4,True,0.46090423800392966,up
ATL1,285,True,True,True,True,4,True,-0.6717772181319726,down
ATM,327,True,True,True,True,4,True,-0.24179280158151611,down
ATOH8,51,True,True,True,True,4,True,-1.0005455385712472,down
ATOSB,779,True,True,True,True,4,True,0.12374273583291039,up
ATP10A,194,True,True,True,True,4,True,-0.47605348990555263,down
ATP10D,535,True,True,True,True,4,True,0.4909362028080628,up
ATP11B,200,True,True,True,True,4,True,0.5183602048840007,up
ATP12A,718,True,True,True,True,4,True,4.384960290520409,up
ATP13A1,621,True,True,True,True,4,True,0.4420231880546406,up
