gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
CCND1,10,4,1.6404302745007635,up
CDK1,10,4,1.722349191970624,up
CENPI,10,4,1.5177920801217086,up
CIBAR1,10,4,1.9230149970672088,up
CKMT2,10,4,1.5057593627431178,up
DNMT3B,10,4,1.266887288750076,up
FAP,10,4,2.6199565531894646,up
FZD3,10,4,1.1191501819537562,up
HAUS6,10,4,1.3313808050573428,up
IFT56,10,4,1.7159239727827826,up
KIF4A,10,4,1.3874112202057647,up
LOXL2,10,4,1.7413923389119927,up
LYAR,10,4,1.3520706290442226,up
MMP10,10,4,1.7290750494066345,up
MSX1,10,4,1.7151974259295895,up
MTFR2,10,4,1.5678020293871313,up
MYEOV,10,4,1.4891780374411436,up
OLFML2B,10,4,1.5434652736957222,up
PHF19,10,4,1.6586526245333255,up
RGS16,10,4,1.555821996918193,up
SKA3,10,4,1.8098753358541633,up
SLC25A15,10,4,1.26954145221611,up
SLC2A12,10,4,1.7115859728276093,up
SP5,10,4,1.976486225372198,up
STIL,10,4,1.2376605992624026,up
THEM6,10,4,1.4287617880554164,up
TMEM185B,10,4,1.267934703067943,up
UBE2T,10,4,1.404913443008729,up
WNT11,10,4,1.480027398101365,up
ANAPC7,12,4,0.8376336868667108,up
CDC34,12,4,0.7487012817872879,up
CDK2AP1,12,4,0.6904659730080613,up
EMD,12,4,0.8996111427161706,up
NEU3,12,4,0.7745647646277712,up
PSMC2,12,4,0.8146602950376524,up
RAD18,12,4,0.8249017129822743,up
TBC1D4,12,4,0.7964154522711165,up
ANKEF1,13,4,1.0111249300856842,up
ARHGAP11A,13,4,1.2192706092583927,up
BACE1,13,4,0.8305333004376152,up
CYP27B1,13,4,0.7410031831335384,up
CYP39A1,13,4,0.9954193780029494,up
DPF2,13,4,0.7904547405632432,up
FOXO6,13,4,0.6612334043310815,up
KDM3A,13,4,0.7301863074631996,up
KMT2B,13,4,0.7852499795972938,up
LSG1,13,4,0.7481294413112796,up
MOCS3,13,4,0.9162866943924699,up
NPC1,13,4,0.891040543827724,up
PRKAR1B,13,4,1.0931190877312709,up
PSMA5,13,4,0.6591286801422589,up
SLC15A4,13,4,0.8584874960701541,up
SLC9A7,13,4,0.9325541181331414,up
TMEM123,13,4,0.9387360522431356,up
ZBED8,13,4,0.8528615064251968,up
COPS4,14,4,-0.4151072547460428,down
ERCC6L2,14,4,-0.46758894515306215,down
HIPK1,14,4,-0.3845681336048141,down
LAMA3,14,4,-0.9060103331903453,down
PLCXD2,14,4,-0.46622319633306963,down
SCFD1,14,4,-0.4175424591330401,down
TSC1,14,4,-0.34807913119032685,down
CFL1,15,4,-0.03911086501334715,down
CXCR4,15,4,0.04880310828373968,up
EMC4,15,4,-0.017788498961420984,down
GPC3,15,4,-0.011977296485119249,down
HIVEP1,15,4,0.08757389958365236,up
